ko_term,match_priority,lang,term_text,back_translation_ko
할인율,1197,tha_Thai,อัตราส่วนลด,감소율
할인채,1198,tha_Thai,พันธบัตรลดราคา,할인증권
합병교부금,724,tha_Thai,เงินสนับสนุนการควบรวมกิจการ,합병금을 지원합니다.
합병기일,1064,tha_Thai,วันที่รวมกิจการ,합병일
합병비율,1065,tha_Thai,อัตราส่วนการควบรวม,합률입니다.
합병차익,1066,tha_Thai,กำไรจากการควบรวมกิจการ,합병의 이익
합산주주,1067,tha_Thai,ผู้ถือหุ้นรวม,총주주
합유,1300,tha_Thai,ผสม,섞어
핫머니,1199,tha_Thai,เงินร้อน,뜨거운 돈
항상성장모형,557,tha_Thai,แบบจำลองการเติบโตอย่างต่อเนื่อง,지속적인 성장 모델입니다.
해외증권 관련주식,205,tha_Thai,หุ้นที่เกี่ยวข้องกับหลักทรัพย์ต่างประเทศ,외환 유가증권 관련 주식
해외증권,1068,tha_Thai,หลักทรัพย์ต่างประเทศ,외환 증권
헤지펀드,1069,tha_Thai,กองทุนเฮดจ์,헤지펀드
헤징,1301,tha_Thai,การป้องกันความเสี่ยง,위험 예방
현금관리계좌,558,tha_Thai,บัญชีบริหารเงินสด,현금 관리 계좌
현물채,1200,tha_Thai,พันธบัตรสปอต,스팟 채권
현물출자,1070,tha_Thai,การบริจาคด้วยสิ่งของ,재물을 기부하는 것입니다.
현물환거래,725,tha_Thai,ธุรกรรมแลกเปลี่ยนเงินตราต่างประเทศแบบสปอต,외환 거래는 스팟입니다.
현선매매,1071,tha_Thai,การซื้อขายแบบสปอต,스포트 쇼핑
현지대리인,726,tha_Thai,ตัวแทนท้องถิ่น,지역 대표
현지보관기관,559,tha_Thai,สถาบันรับฝากเงินท้องถิ่น,이 기관은 지역 기금을 받고 있습니다.
호가구동시장,560,tha_Thai,ตลาดฮอกากู-ดง,호가쿠동 시장
호가전예납,727,tha_Thai,เงินมัดจำสำหรับงานเลี้ยง,파티에 대한 보증금
혼합보관,1072,tha_Thai,พื้นที่เก็บของแบบผสม,복합 저장 공간
혼합주,1201,tha_Thai,เครื่องดื่มผสมแอลกอฮอล์,알코올 혼합 음료
확정금리부증권,380,tha_Thai,หลักทรัพย์อัตราดอกเบี้ยคงที่,고정금리 증권
환 포지션,728,tha_Thai,ตำแหน่งของฮวาน,호반의 위치
환노출,1202,tha_Thai,การสัมผัสกับควัน,연기와 접촉하는 것
환리스크,1073,tha_Thai,ความเสี่ยงด้านอัตราแลกเปลี่ยน,환율의 위험성
환어음,1203,tha_Thai,ตั๋วแลกเงิน,환불 티켓
환취권,1204,tha_Thai,สิทธิในการไถ่ถอน,인수권
회사분할,1074,tha_Thai,การแยกบริษัท,회사 분할
회사정리법,729,tha_Thai,พระราชบัญญัติการจัดโครงสร้างใหม่ของบริษัท,회사 재구성 법령
회사채,1205,tha_Thai,พันธบัตรบริษัท,회사 채권
회사형 투자신탁,289,tha_Thai,กองทุนลงทุนของบริษัท,회사 투자 자금
회원증권회사,561,tha_Thai,บริษัทหลักทรัพย์สมาชิก,주식회사 회원
후배주,1206,tha_Thai,หุ้น Junior,주식 주식 주식
후순위채,1075,tha_Thai,พันธบัตรชั้นรอง,제 2등급 증권
ABMF,1076,tha_Thai,ABMF,ABMF
ABMI,1077,tha_Thai,ABMI,ABMI
ACG,1207,tha_Thai,ACG,ACG
AECSD,730,tha_Thai,AECSD,AECSD
Affirmation,118,tha_Thai,คำยืนยัน,확인
ANNA,1078,tha_Thai,ANNA,안나
ANNA,1079,tha_Thai,ANNA,안나
ASIFMA,562,tha_Thai,ASIFMA,아시프마
ATM,1208,tha_Thai,ATM,ATM
ATS,1209,tha_Thai,ATS,ATS
AUSTRACLEAR,119,tha_Thai,AUSTRACLEAR,오스트라클레어
BA,1302,tha_Thai,BA,B.A.
Bachmann Report,42,tha_Thai,รายงานบาคแมนน์,백맨 보고서
back office,120,tha_Thai,ฝ่ายสนับสนุน,지원부
backwardation,63,tha_Thai,ภาวะราคาล่วงหน้าต่ำกว่าราคาตลาดปัจจุบัน,현재 시장 가격보다 낮은 가격입니다.
bad delivery,83,tha_Thai,การส่งสินค้าผิด,잘못된 배송입니다.
bancassurance,64,tha_Thai,บริการธนาคารและประกันชีวิต,은행과 생명보험
BBS,1210,tha_Thai,BBS,BBS
bear hug,290,tha_Thai,กอดแน่น,포옹해
bear raid,206,tha_Thai,การโจมตีของหมี,곰의 공격
BIC,1211,tha_Thai,BIC,BIC
black monday,84,tha_Thai,วันจันทร์ดำ,검은 월요일
blanket fidelity bond,14,tha_Thai,สัญญาประกันความซื่อสัตย์แบบครอบคลุม,전면적인 충절보험
BLUE SKY LAW,85,tha_Thai,บลู สกาย ลอว์,블루 스카이 로우
BOK-WIRE,291,tha_Thai,BOK-WIRE,BOK-WIRE
bond power,170,tha_Thai,พลังพันธบัตร,동맹의 힘
book entry only,43,tha_Thai,บันทึกในสมุดบัญชีเท่านั้น,책에 기록된 것 뿐이에요
buy/sell-back,65,tha_Thai,ซื้อ/ขายคืน,구매/반수
CAMEL,731,tha_Thai,CAMEL,캄엘
cargo project,66,tha_Thai,โครงการขนส่งสินค้า,물자 운송 프로젝트
cashless society,35,tha_Thai,สังคมไร้เงินสด,현금 없는 사회
CBF,1212,tha_Thai,CBF,CBF
CBL,1213,tha_Thai,CBL,CBL
CCASS,732,tha_Thai,CCASS,CCASS
CDS,1214,tha_Thai,CDS,CDS
CDS,1215,tha_Thai,CDS,CDS
CEDEL,733,tha_Thai,CEDEL,CEDEL
CFA,1216,tha_Thai,CFA,CFA
CFI,1217,tha_Thai,CFI,CFI
CFO,1218,tha_Thai,CFO,CFO
CGIF,1080,tha_Thai,CGIF,CGIF
CGO,1219,tha_Thai,CGO,CGO
CHAPS,734,tha_Thai,CHAPS,CHAPS
checking,292,tha_Thai,ตรวจสอบ,확인해
checkless society,29,tha_Thai,สังคมไร้เงินสด,현금 없는 사회
CHESS,735,tha_Thai,หมากรุก,체스
CHIPS,736,tha_Thai,CHIPS,칩
CIK,1220,tha_Thai,CIK,CIK
CMA,1221,tha_Thai,CMA,CMA
CMI,1222,tha_Thai,CMI,CMI
CMO,1223,tha_Thai,CMO,CMO
commodity financing,19,tha_Thai,การจัดหาเงินทุนสำหรับสินค้าโภคภัณฑ์,식료품에 대한 자금 조달
concentration limit,20,tha_Thai,ค่าขีดจำกัดความเข้มข้น,강도의 한계값
confirmation,86,tha_Thai,การยืนยัน,확인
conglomerate,87,tha_Thai,กลุ่มบริษัท,회사 그룹
"country risk, sovereign risk",3,tha_Thai,"ความเสี่ยงของประเทศ, ความเสี่ยงของรัฐบาล","국가의 위험, 정부의 위험."
coupon rate,121,tha_Thai,อัตราคูปอง,쿠폰 요금
covered warrant,44,tha_Thai,ใบสั่งซื้อที่มีหลักประกัน,보험에 담긴 계약서
CPSS,1081,tha_Thai,CPSS,CPSS
CREST,737,tha_Thai,CREST,크레스트
crossing network,36,tha_Thai,เครือข่ายการเชื่อมต่อ,연결망
crown jewel,122,tha_Thai,อัญมณีล้ำค่า,귀한 보석이야
CSD,1224,tha_Thai,CSD,CSD
CUSIP,738,tha_Thai,CUSIP,CUSIP
D.K.,1082,tha_Thai,D.K.,D.K.
day trading,123,tha_Thai,การซื้อขายในวันเดียว,하루의 거래
DBC,1225,tha_Thai,DBC,DBC
delivery notice,45,tha_Thai,แจ้งการส่งสินค้า,배송신청
dollar usance,67,tha_Thai,เงื่อนไขในสกุลเงินดอลลาร์สหรัฐ,미국 달러의 조건
DTC,1226,tha_Thai,DTC,DTC
Due bill,293,tha_Thai,ใบแจ้งหนี้,신용증명서
dutch auction,68,tha_Thai,การประมูลแบบดัตช์,네덜란드 경매
DVP link,294,tha_Thai,ลิงก์ DVP,DVP 연결
E-TRADE,381,tha_Thai,E-TRADE,전자상거래
ECF,1227,tha_Thai,ECF,ECF
EDR,1228,tha_Thai,EDR,EDR
EMCC,1083,tha_Thai,EMCC,EMCC
EMEA,1084,tha_Thai,EMEA,EMEA
ETF,1229,tha_Thai,ETF,ETF
EURIBOR,382,tha_Thai,EURIBOR,EURIBOR
EUROCLEAR,207,tha_Thai,EUROCLEAR,유로클리어
EVA,1230,tha_Thai,EVA,에바
fallen angel,88,tha_Thai,เทวดาที่ตกสวรรค์,하늘로부터 내려온 여신
FED-WIRE,295,tha_Thai,FED-WIRE,FED-WIRE
fill or kill order,24,tha_Thai,"คำสั่งซื้อแบบ ""เติมหรือยกเลิก""","""충분 또는 취소"" 명령어"
finality of payment,21,tha_Thai,การชำระเงินที่เสร็จสิ้น,결제 완료
