ko_term,lang,term_text,back_translation_ko,similarity,len_ratio,is_short,is_dup,suspicion_score,reasons
사설증권시장,mya_Mymr,ပိုင်ဆိုင်မှု စျေးကွက်,부동산 시장,0.333,1.0,False,False,20,역번역 유사도 다소낮음(0.33)
사업보고서,ind_Latn,Laporan Kinerja,성과 보고,0.4,1.0,False,False,20,역번역 유사도 다소낮음(0.40)
사업보고서,tgl_Latn,Mga ulat sa negosyo.,비즈니스 보고서.,0.429,1.8,False,False,20,역번역 유사도 다소낮음(0.43)
사이또리회원,vie_Latn,Thành viên Saitori,사이토리 멤버,0.462,1.17,False,False,20,역번역 유사도 다소낮음(0.46)
사이또리회원,ind_Latn,Anggota Saitori,사이토리 멤버,0.462,1.17,False,False,20,역번역 유사도 다소낮음(0.46)
사이또리회원,tha_Thai,สมาชิก Saitori,사이토리 멤버,0.462,1.17,False,False,20,역번역 유사도 다소낮음(0.46)
사이또리회원,mya_Mymr,Saitori အဖွဲ့ဝင်။,사이토리 팀원입니다.,0.471,1.83,False,False,20,역번역 유사도 다소낮음(0.47)
사전매매대조과정,vie_Latn,Quy trình đối chiếu giao dịch trước,트랜잭션 사전 비교 과정,0.381,1.62,False,False,20,역번역 유사도 다소낮음(0.38)
사전매매대조과정,ind_Latn,Proses rekonsiliasi transaksi pra-penjualan,판매 전 거래 조정 과정,0.381,1.62,False,False,20,역번역 유사도 다소낮음(0.38)
사전매매대조과정,tgl_Latn,Mga proseso ng pag-aayos ng pagbebenta,판매를 조정하는 과정,0.421,1.38,False,False,20,역번역 유사도 다소낮음(0.42)
상쇄거래,vie_Latn,Giao dịch bù trừ,적립 거래,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
상쇄거래,ind_Latn,Transaksi lindung nilai,피보증 거래,0.4,1.5,False,False,20,역번역 유사도 다소낮음(0.40)
상임대리인,ind_Latn,Wakil Tetap,상임위원,0.444,0.8,False,False,20,역번역 유사도 다소낮음(0.44)
상품유가증권,mya_Mymr,ကုန်စည်ပိုင်ဆိုင်မှု လက်မှတ်,물품 소유권 증명서,0.375,1.67,False,False,20,역번역 유사도 다소낮음(0.38)
상품유가증권,tgl_Latn,Mga pasilidad sa mga kalakal,상품 시설,0.364,0.83,False,False,20,역번역 유사도 다소낮음(0.36)
상호결제제도,mya_Mymr,အပြန်အလှန် ဖြေရှင်းရေး စနစ်ပါ။,이것은 상호 결제 시스템입니다.,0.348,2.83,False,False,20,역번역 유사도 다소낮음(0.35)
상호다중연계,mya_Mymr,အပြန်အလှန်ဆက်သွယ်မှု,상호작용입니다.,0.429,1.33,False,False,20,역번역 유사도 다소낮음(0.43)
상호동시거래,vie_Latn,Giao dịch song phương đồng thời,동시에 양자 거래,0.533,1.5,False,True,20,is_dup(다의어)
상호동시거래,vie_Latn,Giao dịch song phương đồng thời,동시에 양자 거래,0.533,1.5,False,True,20,is_dup(다의어)
상호동시거래,ind_Latn,Transaksi Saling Bersamaan,상호 거래,0.727,0.83,False,True,20,is_dup(다의어)
상호동시거래,ind_Latn,Transaksi Saling Bersamaan,상호 거래,0.727,0.83,False,True,20,is_dup(다의어)
상호연계,mya_Mymr,အပြန်အလှန် ဆက်သွယ်မှု,상호작용입니다.,0.333,2.0,False,False,20,역번역 유사도 다소낮음(0.33)
상호주,tha_Thai,สมาคมการช่วยเหลือซึ่งกันและกัน,상호지원단체,0.444,2.0,False,False,20,역번역 유사도 다소낮음(0.44)
상환주,vie_Latn,Cổ phiếu có quyền mua lại,주식권,0.333,1.0,False,False,20,역번역 유사도 다소낮음(0.33)
선도거래,vie_Latn,Giao dịch dẫn đầu,주요 거래,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
선도거래,ind_Latn,Transaksi Awal,초기 거래,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
선도계약,ind_Latn,Kontrak Awal,초기 계약,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
선도계약,mya_Mymr,ရှေ့ဆောင် စာချုပ်။,계약서입니다.,0.364,1.75,False,False,20,역번역 유사도 다소낮음(0.36)
선도계약,tgl_Latn,Pangunahing kontrata,주요 계약,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
선물거래,ind_Latn,Perdagangan Berjangka,미래에 대한 거래,0.308,2.25,False,False,20,역번역 유사도 다소낮음(0.31)
선물거래,tha_Thai,การซื้อขายสัญญาซื้อขายล่วงหน้า,전속 거래 계약,0.333,2.0,False,False,20,역번역 유사도 다소낮음(0.33)
선물거래,tgl_Latn,Ang pagpapalit ng regalo.,선물 교환,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
선물계약,vie_Latn,Hợp đồng kỳ hạn,기간 계약,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
선물계약,ind_Latn,Kontrak Berjangka,미래 계약,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
선물시장,ind_Latn,Pasar berjangka,미래에셋 시장,0.364,1.75,False,False,20,역번역 유사도 다소낮음(0.36)
선물시장,tha_Thai,ตลาดสัญญาซื้อขายล่วงหน้า,전속 거래시장,0.364,1.75,False,False,20,역번역 유사도 다소낮음(0.36)
선물시장,mya_Mymr,လက်ဆောင်စျေးပါ။,선물 가격입니다.,0.308,2.25,False,False,20,역번역 유사도 다소낮음(0.31)
선물환,vie_Latn,Hợp đồng kỳ hạn ngoại hối,외환 선물 계약,0.364,2.67,False,False,20,역번역 유사도 다소낮음(0.36)
선물환,ind_Latn,Transaksi valuta asing berjangka,외환 선물 거래,0.364,2.67,False,False,20,역번역 유사도 다소낮음(0.36)
선물환마진,tha_Thai,มาร์จิ้นการแลกเปลี่ยนเงินตราต่างประเทศแบบฟอร์เวิร์ด,파워드 외환 마진,0.429,1.8,False,False,20,역번역 유사도 다소낮음(0.43)
선물환마진,mya_Mymr,လက်ဆောင်တွေ လဲလှယ်ဖို့ပါ။,선물 교환을 위해서죠.,0.353,2.4,False,False,20,역번역 유사도 다소낮음(0.35)
선의취득,vie_Latn,Sở hữu thiện chí,선의의 소유자,0.364,1.75,False,False,20,역번역 유사도 다소낮음(0.36)
선의취득,ind_Latn,Perolehan dengan itikad baik,선의로 얻은 것,0.333,2.0,False,False,20,역번역 유사도 다소낮음(0.33)
소비대차,mya_Mymr,စားသုံးသူကားတွေ,소비자 자동차입니다.,0.4,2.75,False,False,20,역번역 유사도 다소낮음(0.40)
소비임치,ind_Latn,Penitipan Konsumsi,소비 관리,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
소수주주권,tha_Thai,สิทธิของผู้ถือหุ้นส่วนน้อย,소상공인의 권리,0.308,1.6,False,False,20,역번역 유사도 다소낮음(0.31)
소수주주권,mya_Mymr,အနည်းစုပိုင်ဆိုင်မှု,소수자 소유,0.364,1.2,False,False,20,역번역 유사도 다소낮음(0.36)
소수주주권,tgl_Latn,Pangkalahatang Soberanyo,세계적 주권,0.364,1.2,False,False,20,역번역 유사도 다소낮음(0.36)
소액주주,mya_Mymr,ရှယ်ယာရှင် အသေးစားတွေ,작은 주주들이죠.,0.308,2.25,False,False,20,역번역 유사도 다소낮음(0.31)
송금상태,ind_Latn,Status Transfer,이전 상태,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
송금상태,tha_Thai,สถานะการโอน,이동 상태,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
송금상태,tgl_Latn,Ang estado ng pagbabayad,지불 상태,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
송금이체,ind_Latn,Transfer dana,기금 송금,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
송금이체,mya_Mymr,ငွေလွှဲစက်။,현금 송금기,0.4,1.5,False,False,20,역번역 유사도 다소낮음(0.40)
송금이체,tgl_Latn,Ang mga transfers,이송,0.333,0.5,False,False,20,역번역 유사도 다소낮음(0.33)
송금한도,mya_Mymr,ငွေလွှဲတာတောင်မှ,심지어는 송금에도요.,0.4,2.75,False,False,20,역번역 유사도 다소낮음(0.40)
수권자본제도,vie_Latn,Chế độ vốn ủy quyền,권한 있는 자본 체제,0.471,1.83,False,False,20,역번역 유사도 다소낮음(0.47)
수권자본제도,tgl_Latn,Ang patente ng kapital.,자본의 특허,0.333,1.0,False,False,20,역번역 유사도 다소낮음(0.33)
수도부족분<결제부족분>,tha_Thai,การขาดแคลนน้ำ <การขาดแคลนการชำระเงิน>,물 부족. 돈 부족.,0.348,0.92,False,False,20,역번역 유사도 다소낮음(0.35)
수량우선의 원칙,mya_Mymr,အရေအတွက် ဦးစားပေးမှု မူဝါဒ,우선 순위 정책입니다.,0.3,1.5,False,False,20,역번역 유사도 다소낮음(0.30)
수요예측방식,tha_Thai,วิธีการคาดการณ์ความต้องการ,요구사항을 예측하는 방법,0.421,2.17,False,False,20,역번역 유사도 다소낮음(0.42)
수요예측방식,tgl_Latn,Mga pamamaraan ng paghula sa pangangailangan,필요를 예측하는 방법,0.471,1.83,False,False,20,역번역 유사도 다소낮음(0.47)
수익률곡선,tha_Thai,เส้นโค้งผลตอบแทน,보너스 곡선,0.364,1.2,False,False,20,역번역 유사도 다소낮음(0.36)
수익률곡선,tgl_Latn,Ang kurba ng kita,소득 곡선,0.4,1.0,False,False,20,역번역 유사도 다소낮음(0.40)
수익률곡선타기전략,ind_Latn,Strategi Mengikuti Kurva Imbal Hasil,보상 곡선을 따라가는 전략,0.348,1.56,False,False,20,역번역 유사도 다소낮음(0.35)
수익률곡선타기전략,mya_Mymr,အကျိုးအမြတ် မျဉ်းကွေးကို ကျော်လွှားဖို့ နည်းဗျူဟာပါ။,이윤곡선을 넘어서기 위한 전략입니다.,0.345,2.22,False,False,20,역번역 유사도 다소낮음(0.34)
수익률곡선타기전략,tgl_Latn,Mga diskarte sa pag-ikot ng kurba ng kita,수익곡선을 회전시키는 방법,0.435,1.56,False,False,20,역번역 유사도 다소낮음(0.43)
수익률스프레드,vie_Latn,Chênh lệch lợi suất,수익률 격차,0.462,0.86,False,False,20,역번역 유사도 다소낮음(0.46)
수익자,tha_Thai,ผู้รับประโยชน์,이득자,0.333,1.0,False,False,20,역번역 유사도 다소낮음(0.33)
수익증권,tha_Thai,หลักทรัพย์หนี้,부채 증권,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
수정주가평균,vie_Latn,Giá trung bình điều chỉnh,조정된 평균 가격,0.4,1.5,False,False,20,역번역 유사도 다소낮음(0.40)
수정주가평균,mya_Mymr,သန္ဓေသား ပျမ်းမျှက,태아의 평균은,0.308,1.17,False,False,20,역번역 유사도 다소낮음(0.31)
수정주가평균,tgl_Latn,Ang average ng fertility ay,평균 출산율은,0.308,1.17,False,False,20,역번역 유사도 다소낮음(0.31)
수취은행,vie_Latn,Ngân hàng thụ hưởng,유치 은행,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
수취은행,ind_Latn,Bank Penerima,환불 은행,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
수취은행,mya_Mymr,ရေစုပ်တဲ့ ဘဏ်ပါ။,펌프 은행입니다.,0.308,2.25,False,False,20,역번역 유사도 다소낮음(0.31)
수취인,vie_Latn,Người nhận,수신자,0.333,1.0,False,False,20,역번역 유사도 다소낮음(0.33)
수취인,ind_Latn,Penerima,수신자,0.333,1.0,False,False,20,역번역 유사도 다소낮음(0.33)
수취인,tha_Thai,ผู้รับ,수신자,0.333,1.0,False,False,20,역번역 유사도 다소낮음(0.33)
수탁계약준칙,vie_Latn,Quy tắc về hợp đồng ủy thác,위탁 계약에 관한 규칙,0.444,2.0,False,False,20,역번역 유사도 다소낮음(0.44)
수탁계약준칙,ind_Latn,Pedoman Perjanjian Perwalian,유탁 계약 지침,0.429,1.33,False,False,20,역번역 유사도 다소낮음(0.43)
수탁계약준칙,tgl_Latn,Mga panuntunan ng kontrata ng pagpapadala,배송 계약의 규칙,0.4,1.5,False,False,20,역번역 유사도 다소낮음(0.40)
수탁회사,vie_Latn,Công ty quản lý quỹ,펀드 관리 회사,0.333,2.0,False,False,20,역번역 유사도 다소낮음(0.33)
수탁회사,ind_Latn,Perusahaan Pengelola,관리 회사,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
수탁회사,tgl_Latn,Mga kumpanya ng paghahatid,택배 회사,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
순운전자본,vie_Latn,Vốn lưu động,이동 자본,0.4,1.0,False,False,20,역번역 유사도 다소낮음(0.40)
순자산가치,mya_Mymr,ပိုက်ဆံတန်ဖိုး,금전적 가치,0.364,1.2,False,False,20,역번역 유사도 다소낮음(0.36)
스왑거래,vie_Latn,Giao dịch hoán đổi,교환 거래,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
스왑거래,ind_Latn,Transaksi swap,교환 거래,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
스왑거래,tha_Thai,ธุรกรรมแลกเปลี่ยน,거래 사업,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
스위스옵션 금융선물거래소,tha_Thai,ตลาดสัญญาซื้อขายล่วงหน้าและสัญญาออปชันของสวิส,스위스 선물과 옵션 시장,0.462,1.0,False,False,20,역번역 유사도 다소낮음(0.46)
스톡옵션,vie_Latn,Quyền chọn cổ phiếu,주식 옵션,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
스톡옵션,ind_Latn,Opsi saham,주식 옵션,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
스톡옵션,tha_Thai,ตัวเลือกการแบ่งปัน,공유 옵션,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
스톡옵션,tgl_Latn,Mga stock option,주식 옵션,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
스트랩,vie_Latn,Dây đeo,벨트,0.4,0.67,False,False,20,역번역 유사도 다소낮음(0.40)
스프레드거래,mya_Mymr,စပရင်ဒ် ကုန်သွယ်မှု,스프링트 무역,0.308,1.17,False,False,20,역번역 유사도 다소낮음(0.31)
시가발행제도,vie_Latn,Chế độ phát hành trái phiếu thành phố,도시 채권 발행 체제,0.471,1.83,False,False,20,역번역 유사도 다소낮음(0.47)
시가총액,tha_Thai,มูลค่าตลาด,시장 가치,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
시가총액,tgl_Latn,Pangkalahatang halaga ng merkado,전체 시장 가치,0.333,2.0,False,False,20,역번역 유사도 다소낮음(0.33)
시가총액식 주가지수,tha_Thai,ดัชนีหุ้นที่ปรับตามมูลค่าตลาด,시장 가치에 맞게 조정된 주식 지표,0.345,1.9,False,False,20,역번역 유사도 다소낮음(0.34)
시간우선의 원칙,mya_Mymr,အချိန်ရဲ့ ရှေ့ဆက်မှု မူဝါဒ,시간의 흐름의 법칙입니다.,0.455,1.75,False,False,20,역번역 유사도 다소낮음(0.45)
시장위험,ind_Latn,Risiko Pasar,위험 시장,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
시장주문,vie_Latn,Lệnh thị trường,시장 명령,0.444,1.25,False,False,20,역번역 유사도 다소낮음(0.44)
시장주문,mya_Mymr,စျေးကွက် မေးခွန်း,시장의 질문입니다.,0.429,2.5,False,False,20,역번역 유사도 다소낮음(0.43)
시장타이밍수입,vie_Latn,Thu nhập từ việc nắm bắt thời điểm thị trường,시장 시기를 잡는 수익,0.316,1.71,False,False,20,역번역 유사도 다소낮음(0.32)
시장포트폴리오,mya_Mymr,စျေးကွက် ပိုင်ဆိုင်မှု,시장 소유,0.333,0.71,False,False,20,역번역 유사도 다소낮음(0.33)
신디케이트,mya_Mymr,Syndicate ပါ။,'시니케이트'입니다.,0.375,2.2,False,False,20,역번역 유사도 다소낮음(0.38)
